post_cntry_num,post_cntry_name,hs_state,count
391,PAKISTAN,KY,5
391,PAKISTAN,MA,10
391,PAKISTAN,MD,13
391,PAKISTAN,ME,2
391,PAKISTAN,MI,11
391,PAKISTAN,MN,14
391,PAKISTAN,MO,6
391,PAKISTAN,MP,1
391,PAKISTAN,MS,1
391,PAKISTAN,NC,4
391,PAKISTAN,NE,4
391,PAKISTAN,NH,2
391,PAKISTAN,NJ,3
391,PAKISTAN,NM,5
391,PAKISTAN,NV,2
391,PAKISTAN,NY,20
391,PAKISTAN,OH,11
391,PAKISTAN,OK,3
391,PAKISTAN,OR,17
391,PAKISTAN,PA,15
391,PAKISTAN,RI,3
391,PAKISTAN,SC,1
391,PAKISTAN,SD,1
391,PAKISTAN,TN,3
391,PAKISTAN,TX,11
391,PAKISTAN,UT,1
391,PAKISTAN,VA,11
391,PAKISTAN,VT,3
391,PAKISTAN,WA,28
391,PAKISTAN,WI,8
391,PAKISTAN,WV,5
525,PANAMA,AK,7
525,PANAMA,AL,4
525,PANAMA,AR,12
525,PANAMA,AZ,36
525,PANAMA,CA,281
525,PANAMA,CO,72
525,PANAMA,CT,36
525,PANAMA,DC,13
525,PANAMA,DE,4
525,PANAMA,FL,85
525,PANAMA,GA,35
525,PANAMA,HI,5
525,PANAMA,IA,28
525,PANAMA,ID,14
525,PANAMA,IL,73
525,PANAMA,IN,32
525,PANAMA,KS,16
525,PANAMA,KY,8
525,PANAMA,LA,4
525,PANAMA,MA,62
525,PANAMA,MD,51
525,PANAMA,ME,17
525,PANAMA,MI,75
525,PANAMA,MN,48
525,PANAMA,MO,28
525,PANAMA,MS,4
525,PANAMA,MT,5
525,PANAMA,NC,48
525,PANAMA,ND,5
525,PANAMA,NE,16
525,PANAMA,NH,9
525,PANAMA,NJ,49
525,PANAMA,NM,28
525,PANAMA,NV,8
525,PANAMA,NY,109
525,PANAMA,OH,57
525,PANAMA,OK,9
525,PANAMA,OR,41
525,PANAMA,PA,61
525,PANAMA,PR,5
525,PANAMA,RI,10
525,PANAMA,SC,12
525,PANAMA,SD,4
525,PANAMA,TN,12
525,PANAMA,TX,92
525,PANAMA,UT,10
525,PANAMA,VA,68
525,PANAMA,VI,2
525,PANAMA,VT,12
525,PANAMA,WA,72
525,PANAMA,WI,54
525,PANAMA,WV,9
525,PANAMA,WY,4
526,PARAGUAY,AA,4
526,PARAGUAY,AE,2
526,PARAGUAY,AK,16
526,PARAGUAY,AL,12
526,PARAGUAY,AP,2
526,PARAGUAY,AR,12
526,PARAGUAY,AZ,62
526,PARAGUAY,CA,510
526,PARAGUAY,CO,123
526,PARAGUAY,CT,71
526,PARAGUAY,DC,23
526,PARAGUAY,DE,11
526,PARAGUAY,FL,166
526,PARAGUAY,GA,46
526,PARAGUAY,HI,14
526,PARAGUAY,IA,40
526,PARAGUAY,ID,23
526,PARAGUAY,IL,178
526,PARAGUAY,IN,59
526,PARAGUAY,KS,29
526,PARAGUAY,KY,24
526,PARAGUAY,LA,18
526,PARAGUAY,MA,107
526,PARAGUAY,MD,92
526,PARAGUAY,ME,27
526,PARAGUAY,MI,105
526,PARAGUAY,MN,113
526,PARAGUAY,MO,44
526,PARAGUAY,MS,7
526,PARAGUAY,MT,14
526,PARAGUAY,NC,54
526,PARAGUAY,ND,4
526,PARAGUAY,NE,17
526,PARAGUAY,NH,24
526,PARAGUAY,NJ,75
526,PARAGUAY,NM,42
526,PARAGUAY,NV,7
526,PARAGUAY,NY,186
526,PARAGUAY,OH,134
526,PARAGUAY,OK,23
526,PARAGUAY,OR,120
526,PARAGUAY,PA,111
526,PARAGUAY,PR,42
526,PARAGUAY,RI,9
526,PARAGUAY,SC,28
526,PARAGUAY,SD,10
526,PARAGUAY,TN,30
526,PARAGUAY,TX,165
526,PARAGUAY,UT,17
526,PARAGUAY,VA,162
526,PARAGUAY,VI,1
526,PARAGUAY,VT,19
526,PARAGUAY,WA,168
526,PARAGUAY,WI,128
526,PARAGUAY,WV,8
526,PARAGUAY,WY,3
527,PERU,AE,1
527,PERU,AK,8
527,PERU,AL,10
527,PERU,AR,5
527,PERU,AZ,43
527,PERU,CA,397
527,PERU,CO,86
527,PERU,CT,26
527,PERU,DC,36
527,PERU,DE,9
527,PERU,FL,116
527,PERU,GA,34
527,PERU,HI,13
527,PERU,IA,26
527,PERU,ID,14
527,PERU,IL,94
527,PERU,IN,32
527,PERU,KS,13
527,PERU,KY,12
527,PERU,LA,7
527,PERU,MA,80
527,PERU,MD,81
527,PERU,ME,13
527,PERU,MI,65
527,PERU,MN,63
527,PERU,MO,31
527,PERU,MS,2
527,PERU,MT,24
527,PERU,NC,49
527,PERU,ND,4
527,PERU,NE,19
527,PERU,NH,22
527,PERU,NJ,64
527,PERU,NM,46
527,PERU,NV,7
527,PERU,NY,136
527,PERU,OH,62
527,PERU,OK,18
527,PERU,OR,73
527,PERU,PA,70
527,PERU,PR,8
527,PERU,RI,14
527,PERU,SC,25
527,PERU,SD,4
527,PERU,TN,15
527,PERU,TX,132
527,PERU,UT,15
527,PERU,VA,91
527,PERU,VI,1
527,PERU,VT,14
527,PERU,WA,99
527,PERU,WI,56
527,PERU,WV,10
527,PERU,WY,5
492,PHILIPPINES,AE,5
492,PHILIPPINES,AK,56
492,PHILIPPINES,AL,31
492,PHILIPPINES,AP,6
492,PHILIPPINES,AR,25
492,PHILIPPINES,AZ,148
492,PHILIPPINES,CA,1000
492,PHILIPPINES,CO,239
492,PHILIPPINES,CT,133
492,PHILIPPINES,DC,90
492,PHILIPPINES,DE,20
492,PHILIPPINES,F1,1
492,PHILIPPINES,FL,285
492,PHILIPPINES,GA,107
492,PHILIPPINES,GU,5
492,PHILIPPINES,HI,101
492,PHILIPPINES,IA,73
492,PHILIPPINES,ID,35
492,PHILIPPINES,IL,274
492,PHILIPPINES,IN,105
492,PHILIPPINES,KS,61
492,PHILIPPINES,KY,51
492,PHILIPPINES,LA,34
492,PHILIPPINES,MA,289
492,PHILIPPINES,MD,201
492,PHILIPPINES,ME,66
492,PHILIPPINES,MH,1
492,PHILIPPINES,MI,263
492,PHILIPPINES,MN,232
492,PHILIPPINES,MO,112
492,PHILIPPINES,MP,1
492,PHILIPPINES,MS,22
492,PHILIPPINES,MT,62
492,PHILIPPINES,NC,144
492,PHILIPPINES,ND,26
492,PHILIPPINES,NE,36
492,PHILIPPINES,NH,53
492,PHILIPPINES,NJ,172
492,PHILIPPINES,NM,58
492,PHILIPPINES,NV,36
492,PHILIPPINES,NY,431
492,PHILIPPINES,OH,271
492,PHILIPPINES,OK,45
492,PHILIPPINES,ON,1
492,PHILIPPINES,OR,206
492,PHILIPPINES,PA,251
492,PHILIPPINES,PR,5
492,PHILIPPINES,RI,40
492,PHILIPPINES,S5,1
492,PHILIPPINES,SC,51
492,PHILIPPINES,SD,28
492,PHILIPPINES,TN,70
492,PHILIPPINES,TX,244
492,PHILIPPINES,UT,44
492,PHILIPPINES,VA,286
492,PHILIPPINES,VI,1
492,PHILIPPINES,VT,59
492,PHILIPPINES,WA,350
492,PHILIPPINES,WI,200
492,PHILIPPINES,WV,22
492,PHILIPPINES,WY,14
471,PNG,AK,5
471,PNG,AL,6
471,PNG,AZ,7
471,PNG,CA,81
471,PNG,CO,19
471,PNG,CT,19
471,PNG,DC,2
471,PNG,FL,33
471,PNG,GA,10
471,PNG,HI,1
471,PNG,IA,12
471,PNG,ID,7
471,PNG,IL,16
471,PNG,IN,11
471,PNG,KS,5
471,PNG,KY,5
471,PNG,MA,30
471,PNG,MD,14
471,PNG,ME,10
471,PNG,MI,32
471,PNG,MN,31
471,PNG,MO,13
471,PNG,MS,4
471,PNG,MT,7
471,PNG,NC,11
471,PNG,ND,2
471,PNG,NE,8
471,PNG,NH,5
471,PNG,NJ,18
471,PNG,NM,8
471,PNG,NV,3
471,PNG,NY,39
471,PNG,OH,32
471,PNG,OK,7
471,PNG,OR,11
471,PNG,PA,30
471,PNG,PR,4
471,PNG,SC,6
471,PNG,SD,2
471,PNG,TN,7
471,PNG,TX,23
471,PNG,UT,10
471,PNG,VA,23
471,PNG,VT,4
471,PNG,WA,29
471,PNG,WI,24
471,PNG,WY,3
336,POLAND,AK,5
336,POLAND,AL,7
336,POLAND,AR,8
336,POLAND,AZ,20
336,POLAND,CA,129
336,POLAND,CO,45
336,POLAND,CT,24
336,POLAND,DC,7
336,POLAND,DE,2
336,POLAND,FL,38
336,POLAND,GA,16
336,POLAND,GU,1
336,POLAND,HI,4
336,POLAND,IA,14
336,POLAND,ID,7
336,POLAND,IL,47
336,POLAND,IN,14
336,POLAND,KS,12
336,POLAND,KY,8
336,POLAND,LA,2
336,POLAND,MA,27
336,POLAND,MD,14
336,POLAND,ME,14
336,POLAND,MI,26
336,POLAND,MN,33
336,POLAND,MO,17
336,POLAND,MS,2
336,POLAND,MT,5
336,POLAND,NC,21
336,POLAND,ND,4
336,POLAND,NE,9
336,POLAND,NH,9
336,POLAND,NJ,20
336,POLAND,NM,3
336,POLAND,NV,5
336,POLAND,NY,51
336,POLAND,OH,32
336,POLAND,OK,2
336,POLAND,OR,19
336,POLAND,PA,39
336,POLAND,RI,7
336,POLAND,SC,12
336,POLAND,TN,8
336,POLAND,TX,33
336,POLAND,UT,10
336,POLAND,VA,34
336,POLAND,VT,8
336,POLAND,WA,39
336,POLAND,WI,45
336,POLAND,WY,8
403,ROMANIA,AK,4
403,ROMANIA,AL,5
403,ROMANIA,AR,9
403,ROMANIA,AZ,24
403,ROMANIA,CA,176
403,ROMANIA,CO,44
403,ROMANIA,CT,13
403,ROMANIA,DC,9
403,ROMANIA,DE,9
403,ROMANIA,FL,53
403,ROMANIA,GA,22
403,ROMANIA,GU,1
403,ROMANIA,HI,5
403,ROMANIA,IA,12
403,ROMANIA,ID,12
403,ROMANIA,IL,58
403,ROMANIA,IN,27
403,ROMANIA,KS,19
403,ROMANIA,KY,14
403,ROMANIA,LA,4
403,ROMANIA,MA,37
403,ROMANIA,MD,30
403,ROMANIA,ME,11
403,ROMANIA,MI,64
403,ROMANIA,MN,38
403,ROMANIA,MO,22
403,ROMANIA,MS,7
403,ROMANIA,MT,8
403,ROMANIA,NC,23
403,ROMANIA,ND,7
403,ROMANIA,NE,4
403,ROMANIA,NH,11
403,ROMANIA,NJ,17
403,ROMANIA,NM,13
403,ROMANIA,NV,4
403,ROMANIA,NY,52
403,ROMANIA,OH,53
403,ROMANIA,OK,4
403,ROMANIA,OR,49
403,ROMANIA,PA,44
403,ROMANIA,PR,1
403,ROMANIA,RI,10
403,ROMANIA,SC,10
403,ROMANIA,SD,7
403,ROMANIA,TN,11
403,ROMANIA,TX,46
403,ROMANIA,UT,7
403,ROMANIA,VA,34
403,ROMANIA,VT,4
403,ROMANIA,WA,50
403,ROMANIA,WI,46
403,ROMANIA,WV,3
403,ROMANIA,WY,3
312,RUSSIA,AK,2
312,RUSSIA,AL,1
312,RUSSIA,AZ,3
312,RUSSIA,CA,40
312,RUSSIA,CO,7
312,RUSSIA,CT,3
312,RUSSIA,DC,3
312,RUSSIA,DE,1
312,RUSSIA,FL,12
312,RUSSIA,GA,5
312,RUSSIA,HI,5
312,RUSSIA,IA,4
312,RUSSIA,ID,4
312,RUSSIA,IL,15
312,RUSSIA,KS,5
312,RUSSIA,KY,2
312,RUSSIA,LA,1
312,RUSSIA,MA,8
312,RUSSIA,MD,3
312,RUSSIA,ME,2
312,RUSSIA,MI,4
312,RUSSIA,MN,14
312,RUSSIA,MO,5
312,RUSSIA,MT,3
312,RUSSIA,NC,6
312,RUSSIA,ND,1
312,RUSSIA,NE,5
312,RUSSIA,NH,1
312,RUSSIA,NJ,6
312,RUSSIA,NM,4
312,RUSSIA,NV,3
312,RUSSIA,NY,19
312,RUSSIA,OH,9
312,RUSSIA,OK,2
312,RUSSIA,OR,9
312,RUSSIA,PA,8
312,RUSSIA,SC,4
312,RUSSIA,SD,2
312,RUSSIA,TN,1
312,RUSSIA,TX,9
312,RUSSIA,VA,11
312,RUSSIA,WA,12
312,RUSSIA,WI,12
312,RUSSIA,WY,4
318,RUSSIA FAR EAST,AK,3
318,RUSSIA FAR EAST,AL,3
318,RUSSIA FAR EAST,AR,3
318,RUSSIA FAR EAST,AZ,4
318,RUSSIA FAR EAST,CA,36
318,RUSSIA FAR EAST,CO,10
318,RUSSIA FAR EAST,CT,7
318,RUSSIA FAR EAST,DC,3
318,RUSSIA FAR EAST,DE,1
318,RUSSIA FAR EAST,FL,9
318,RUSSIA FAR EAST,GA,1
318,RUSSIA FAR EAST,HI,1
318,RUSSIA FAR EAST,IA,4
318,RUSSIA FAR EAST,IL,13
318,RUSSIA FAR EAST,IN,1
318,RUSSIA FAR EAST,KS,1
318,RUSSIA FAR EAST,KY,1
318,RUSSIA FAR EAST,MA,11
318,RUSSIA FAR EAST,MD,11
318,RUSSIA FAR EAST,ME,5
318,RUSSIA FAR EAST,MI,9
318,RUSSIA FAR EAST,MN,8
318,RUSSIA FAR EAST,MO,11
318,RUSSIA FAR EAST,MT,2
318,RUSSIA FAR EAST,NC,9
318,RUSSIA FAR EAST,ND,1
318,RUSSIA FAR EAST,NE,4
318,RUSSIA FAR EAST,NH,2
318,RUSSIA FAR EAST,NJ,10
318,RUSSIA FAR EAST,NM,1
318,RUSSIA FAR EAST,NV,2
318,RUSSIA FAR EAST,NY,21
318,RUSSIA FAR EAST,OH,11
318,RUSSIA FAR EAST,OK,1
318,RUSSIA FAR EAST,OR,12
318,RUSSIA FAR EAST,PA,12
318,RUSSIA FAR EAST,RI,1
318,RUSSIA FAR EAST,SC,5
318,RUSSIA FAR EAST,SD,1
318,RUSSIA FAR EAST,TN,3
318,RUSSIA FAR EAST,TX,18
318,RUSSIA FAR EAST,UT,1
318,RUSSIA FAR EAST,VA,10
318,RUSSIA FAR EAST,VT,3
318,RUSSIA FAR EAST,WA,9
318,RUSSIA FAR EAST,WI,7
318,RUSSIA FAR EAST,WV,1
318,RUSSIA FAR EAST,WY,1
317,RUSSIA WESTERN,AK,1
317,RUSSIA WESTERN,AR,1
317,RUSSIA WESTERN,AZ,3
317,RUSSIA WESTERN,CA,31
317,RUSSIA WESTERN,CO,5
317,RUSSIA WESTERN,CT,1
317,RUSSIA WESTERN,DC,3
317,RUSSIA WESTERN,FL,11
317,RUSSIA WESTERN,GA,1
317,RUSSIA WESTERN,ID,2
317,RUSSIA WESTERN,IL,15
317,RUSSIA WESTERN,IN,2
317,RUSSIA WESTERN,KS,1
317,RUSSIA WESTERN,KY,3
317,RUSSIA WESTERN,MA,4
317,RUSSIA WESTERN,ME,1
317,RUSSIA WESTERN,MI,9
317,RUSSIA WESTERN,MN,4
317,RUSSIA WESTERN,MO,2
317,RUSSIA WESTERN,MS,1
317,RUSSIA WESTERN,MT,2
317,RUSSIA WESTERN,NC,4
317,RUSSIA WESTERN,ND,1
317,RUSSIA WESTERN,NE,1
317,RUSSIA WESTERN,NJ,1
317,RUSSIA WESTERN,NM,2
317,RUSSIA WESTERN,NV,3
317,RUSSIA WESTERN,NY,7
317,RUSSIA WESTERN,OH,4
317,RUSSIA WESTERN,OK,2
317,RUSSIA WESTERN,OR,1
317,RUSSIA WESTERN,PA,4
317,RUSSIA WESTERN,TN,1
317,RUSSIA WESTERN,TX,2
317,RUSSIA WESTERN,UT,1
317,RUSSIA WESTERN,VA,3
317,RUSSIA WESTERN,VT,1
317,RUSSIA WESTERN,WA,3
317,RUSSIA WESTERN,WI,2
696,RWANDA,AK,2
696,RWANDA,AL,1
696,RWANDA,AR,3
696,RWANDA,AZ,3
696,RWANDA,CA,41
696,RWANDA,CO,14
696,RWANDA,CT,10
696,RWANDA,DC,3
696,RWANDA,DE,1
696,RWANDA,FL,12
696,RWANDA,GA,15
696,RWANDA,HI,1
696,RWANDA,IA,6
696,RWANDA,ID,1
696,RWANDA,IL,19
696,RWANDA,IN,10
696,RWANDA,KS,6
696,RWANDA,KY,3
696,RWANDA,LA,3
696,RWANDA,MA,13
696,RWANDA,MD,6
696,RWANDA,ME,3
696,RWANDA,MI,23
696,RWANDA,MN,7
696,RWANDA,MO,9
696,RWANDA,MS,2
696,RWANDA,MT,2
696,RWANDA,NC,5
696,RWANDA,NE,3
696,RWANDA,NJ,14
696,RWANDA,NM,2
696,RWANDA,NV,2
696,RWANDA,NY,26
696,RWANDA,OH,17
696,RWANDA,OK,2
696,RWANDA,OR,11
696,RWANDA,PA,21
696,RWANDA,RI,2
696,RWANDA,SC,2
696,RWANDA,SD,1
696,RWANDA,TN,10
696,RWANDA,TX,9
696,RWANDA,UT,1
696,RWANDA,VA,16
696,RWANDA,VI,1
696,RWANDA,VT,3
696,RWANDA,WA,22
696,RWANDA,WI,14
696,RWANDA,WY,1
491,SAMOA,AE,1
491,SAMOA,AK,5
491,SAMOA,AL,10
491,SAMOA,AP,1
491,SAMOA,AR,10
491,SAMOA,AS,1
491,SAMOA,AZ,38
491,SAMOA,CA,245
491,SAMOA,CO,56
491,SAMOA,CT,29
491,SAMOA,DC,15
491,SAMOA,DE,3
491,SAMOA,FL,74
491,SAMOA,GA,24
491,SAMOA,GU,1
491,SAMOA,HI,28
491,SAMOA,IA,22
491,SAMOA,ID,4
491,SAMOA,IL,58
491,SAMOA,IN,38
491,SAMOA,KS,16
491,SAMOA,KY,14
491,SAMOA,LA,8
491,SAMOA,MA,47
491,SAMOA,MD,40
491,SAMOA,ME,16
491,SAMOA,MI,58
491,SAMOA,MN,61
491,SAMOA,MO,23
491,SAMOA,MS,4
491,SAMOA,MT,5
491,SAMOA,NC,27
491,SAMOA,ND,6
491,SAMOA,NE,9
491,SAMOA,NH,15
491,SAMOA,NJ,41
491,SAMOA,NM,11
491,SAMOA,NV,19
491,SAMOA,NY,78
491,SAMOA,OH,44
491,SAMOA,OK,8
491,SAMOA,OR,47
491,SAMOA,PA,47
491,SAMOA,PR,1
491,SAMOA,RI,6
491,SAMOA,SC,13
491,SAMOA,SD,3
491,SAMOA,TN,17
491,SAMOA,TX,54
491,SAMOA,UT,7
491,SAMOA,VA,55
491,SAMOA,VI,1
491,SAMOA,VT,12
491,SAMOA,WA,88
491,SAMOA,WI,39
491,SAMOA,WV,6
491,SAMOA,WY,6
679,SAO TOME,AK,2
679,SAO TOME,CA,12
679,SAO TOME,CO,1
679,SAO TOME,FL,2
679,SAO TOME,GA,4
679,SAO TOME,IA,1
679,SAO TOME,IL,2
679,SAO TOME,IN,1
679,SAO TOME,KS,2
679,SAO TOME,MA,1
679,SAO TOME,MD,1
679,SAO TOME,MI,5
679,SAO TOME,MN,2
679,SAO TOME,MO,4
679,SAO TOME,ND,2
679,SAO TOME,NH,1
679,SAO TOME,NY,3
679,SAO TOME,OH,3
679,SAO TOME,PA,3
679,SAO TOME,SC,1
679,SAO TOME,TX,2
679,SAO TOME,VA,1
679,SAO TOME,WA,1
679,SAO TOME,WI,3
999,SAV,CA,5
999,SAV,DC,4
999,SAV,FL,1
999,SAV,HI,1
999,SAV,ID,1
999,SAV,IL,2
999,SAV,KY,1
999,SAV,MD,4
999,SAV,MI,3
999,SAV,NY,3
999,SAV,VA,3
999,SAV,WI,1
685,SENEGAL,AK,14
685,SENEGAL,AL,17
685,SENEGAL,AR,15
685,SENEGAL,AZ,44
685,SENEGAL,CA,383
685,SENEGAL,CO,84
685,SENEGAL,CT,85
685,SENEGAL,DC,69
685,SENEGAL,DE,10
685,SENEGAL,FL,85
685,SENEGAL,GA,60
685,SENEGAL,HI,16
685,SENEGAL,IA,40
685,SENEGAL,ID,13
685,SENEGAL,IL,119
685,SENEGAL,IN,62
685,SENEGAL,KS,22
685,SENEGAL,KY,23
685,SENEGAL,LA,23
685,SENEGAL,MA,164
685,SENEGAL,MD,114
685,SENEGAL,ME,44
685,SENEGAL,MI,99
685,SENEGAL,MN,82
685,SENEGAL,MO,26
685,SENEGAL,MS,10
685,SENEGAL,MT,20
685,SENEGAL,NC,62
685,SENEGAL,ND,6
685,SENEGAL,NE,15
685,SENEGAL,NH,31
685,SENEGAL,NJ,60
685,SENEGAL,NM,21
685,SENEGAL,NV,11
685,SENEGAL,NY,219
685,SENEGAL,OH,112
685,SENEGAL,OK,14
685,SENEGAL,OR,84
685,SENEGAL,PA,144
685,SENEGAL,PR,2
685,SENEGAL,RI,18
685,SENEGAL,SC,33
685,SENEGAL,SD,5
685,SENEGAL,TN,36
685,SENEGAL,TX,83
685,SENEGAL,UT,12
685,SENEGAL,VA,160
685,SENEGAL,VI,1
685,SENEGAL,VT,34
685,SENEGAL,WA,145
685,SENEGAL,WI,88
685,SENEGAL,WV,9
685,SENEGAL,WY,3
613,SEYCHELLES,AZ,2
613,SEYCHELLES,CA,3
613,SEYCHELLES,CO,1
613,SEYCHELLES,F6,1
613,SEYCHELLES,FL,1
613,SEYCHELLES,IA,2
613,SEYCHELLES,ID,1
613,SEYCHELLES,IL,2
613,SEYCHELLES,KS,1
613,SEYCHELLES,MA,1
613,SEYCHELLES,MD,2
613,SEYCHELLES,MI,1
613,SEYCHELLES,MN,2
613,SEYCHELLES,NH,4
613,SEYCHELLES,NJ,1
613,SEYCHELLES,NM,4
613,SEYCHELLES,NY,3
613,SEYCHELLES,OH,5
613,SEYCHELLES,SC,1
613,SEYCHELLES,TN,1
613,SEYCHELLES,TX,2
613,SEYCHELLES,UT,1
613,SEYCHELLES,VA,1
613,SEYCHELLES,VT,1
613,SEYCHELLES,WA,1
613,SEYCHELLES,WI,4
636,SIERRA LEONE,A3,1
636,SIERRA LEONE,AA,1
636,SIERRA LEONE,AE,1
636,SIERRA LEONE,AK,18
636,SIERRA LEONE,AL,10
636,SIERRA LEONE,AR,9
636,SIERRA LEONE,AS,1
636,SIERRA LEONE,AZ,55
636,SIERRA LEONE,CA,438
636,SIERRA LEONE,CO,107
636,SIERRA LEONE,CT,62
636,SIERRA LEONE,DC,37
636,SIERRA LEONE,DE,10
636,SIERRA LEONE,FL,108
636,SIERRA LEONE,GA,49
636,SIERRA LEONE,H1,1
636,SIERRA LEONE,HI,24
636,SIERRA LEONE,IA,32
636,SIERRA LEONE,ID,19
636,SIERRA LEONE,IL,131
636,SIERRA LEONE,IN,57
636,SIERRA LEONE,KS,35
636,SIERRA LEONE,KY,26
636,SIERRA LEONE,LA,14
636,SIERRA LEONE,MA,135
636,SIERRA LEONE,MD,79
636,SIERRA LEONE,ME,42
636,SIERRA LEONE,MI,97
636,SIERRA LEONE,MN,90
636,SIERRA LEONE,MO,38
636,SIERRA LEONE,MS,10
636,SIERRA LEONE,MT,24
636,SIERRA LEONE,NC,73
636,SIERRA LEONE,ND,11
636,SIERRA LEONE,NE,22
636,SIERRA LEONE,NH,23
636,SIERRA LEONE,NJ,61
636,SIERRA LEONE,NM,37
636,SIERRA LEONE,NV,11
636,SIERRA LEONE,NY,189
636,SIERRA LEONE,OH,124
636,SIERRA LEONE,OK,15
636,SIERRA LEONE,OR,103
636,SIERRA LEONE,P1,1
636,SIERRA LEONE,PA,104
636,SIERRA LEONE,PR,4
636,SIERRA LEONE,RI,11
636,SIERRA LEONE,SC,24
636,SIERRA LEONE,SD,11
636,SIERRA LEONE,TN,28
636,SIERRA LEONE,TX,141
636,SIERRA LEONE,UT,12
636,SIERRA LEONE,VA,114
636,SIERRA LEONE,VI,3
636,SIERRA LEONE,VT,20
636,SIERRA LEONE,WA,139
636,SIERRA LEONE,WI,75
636,SIERRA LEONE,WV,12
636,SIERRA LEONE,WY,3
444,SLOVAKIA,AL,1
444,SLOVAKIA,AR,2
444,SLOVAKIA,AZ,4
444,SLOVAKIA,CA,41
444,SLOVAKIA,CO,10
444,SLOVAKIA,CT,3
444,SLOVAKIA,DC,1
444,SLOVAKIA,DE,2
444,SLOVAKIA,FL,18
444,SLOVAKIA,GA,6
444,SLOVAKIA,IA,5
444,SLOVAKIA,ID,1
444,SLOVAKIA,IL,14
444,SLOVAKIA,IN,5
444,SLOVAKIA,KS,1
444,SLOVAKIA,KY,4
444,SLOVAKIA,LA,4
444,SLOVAKIA,MA,12
444,SLOVAKIA,MD,11
444,SLOVAKIA,ME,2
444,SLOVAKIA,MI,8
444,SLOVAKIA,MN,16
444,SLOVAKIA,MO,7
444,SLOVAKIA,MS,1
444,SLOVAKIA,MT,1
444,SLOVAKIA,NC,8
444,SLOVAKIA,ND,1
444,SLOVAKIA,NE,4
444,SLOVAKIA,NH,2
444,SLOVAKIA,NJ,9
444,SLOVAKIA,NV,1
444,SLOVAKIA,NY,21
444,SLOVAKIA,OH,15
444,SLOVAKIA,OR,13
444,SLOVAKIA,PA,19
444,SLOVAKIA,PR,1
444,SLOVAKIA,RI,1
444,SLOVAKIA,SC,4
444,SLOVAKIA,SD,1
444,SLOVAKIA,TN,2
444,SLOVAKIA,TX,21
444,SLOVAKIA,VA,7
444,SLOVAKIA,VT,1
444,SLOVAKIA,WA,10
444,SLOVAKIA,WI,4
444,SLOVAKIA,WV,1
444,SLOVAKIA,WY,1
431,SOLOMON ISLANDS,AK,9
431,SOLOMON ISLANDS,AL,6
431,SOLOMON ISLANDS,AP,1
431,SOLOMON ISLANDS,AR,3
431,SOLOMON ISLANDS,AZ,12
431,SOLOMON ISLANDS,CA,92
431,SOLOMON ISLANDS,CO,41
431,SOLOMON ISLANDS,CT,17
431,SOLOMON ISLANDS,DC,6
431,SOLOMON ISLANDS,DE,2
431,SOLOMON ISLANDS,F2,1
431,SOLOMON ISLANDS,FL,20
431,SOLOMON ISLANDS,GA,10
431,SOLOMON ISLANDS,GU,1
431,SOLOMON ISLANDS,HI,6
431,SOLOMON ISLANDS,IA,14
431,SOLOMON ISLANDS,ID,2
431,SOLOMON ISLANDS,IL,25
431,SOLOMON ISLANDS,IN,14
431,SOLOMON ISLANDS,J2,1
431,SOLOMON ISLANDS,KS,8
431,SOLOMON ISLANDS,KY,5
431,SOLOMON ISLANDS,LA,5
431,SOLOMON ISLANDS,MA,29
431,SOLOMON ISLANDS,MD,12
431,SOLOMON ISLANDS,ME,5
431,SOLOMON ISLANDS,MI,26
431,SOLOMON ISLANDS,MN,45
431,SOLOMON ISLANDS,MO,15
431,SOLOMON ISLANDS,MT,7
431,SOLOMON ISLANDS,NC,9
431,SOLOMON ISLANDS,ND,6
431,SOLOMON ISLANDS,NE,5
431,SOLOMON ISLANDS,NH,4
431,SOLOMON ISLANDS,NJ,15
431,SOLOMON ISLANDS,NM,6
431,SOLOMON ISLANDS,NV,2
431,SOLOMON ISLANDS,NY,33
431,SOLOMON ISLANDS,OH,24
431,SOLOMON ISLANDS,OK,2
431,SOLOMON ISLANDS,OR,36
431,SOLOMON ISLANDS,PA,27
431,SOLOMON ISLANDS,RI,3
431,SOLOMON ISLANDS,SC,4
431,SOLOMON ISLANDS,SD,1
431,SOLOMON ISLANDS,TN,7
431,SOLOMON ISLANDS,TX,20
431,SOLOMON ISLANDS,UT,3
431,SOLOMON ISLANDS,VA,29
431,SOLOMON ISLANDS,VT,9
431,SOLOMON ISLANDS,WA,53
431,SOLOMON ISLANDS,WI,19
431,SOLOMON ISLANDS,WV,3
431,SOLOMON ISLANDS,WY,5
649,SOMALIA,AK,1
649,SOMALIA,AZ,1
649,SOMALIA,CA,54
649,SOMALIA,CO,4
649,SOMALIA,CT,3
649,SOMALIA,DC,8
649,SOMALIA,FL,9
649,SOMALIA,GA,3
649,SOMALIA,HI,2
649,SOMALIA,ID,1
649,SOMALIA,IL,7
649,SOMALIA,IN,2
649,SOMALIA,KY,2
649,SOMALIA,MA,10
649,SOMALIA,MD,11
649,SOMALIA,ME,2
649,SOMALIA,MI,6
649,SOMALIA,MN,1
649,SOMALIA,MO,2
649,SOMALIA,MT,1
649,SOMALIA,NC,8
649,SOMALIA,NE,1
649,SOMALIA,NH,3
649,SOMALIA,NJ,3
649,SOMALIA,NM,3
